"","x"
"3306","CC176SA5154"
"3307","CC176SA5155"
"3308","CC176SA5156"
"3309","CC176SA5157"
"3310","CC176SA5158"
"3311","CC176SA5159"
"3312","CC176SA5160"
"3313","CC176SA5165"
"3314","CC176SA5166"
"3315","CC176SA5167"
"3316","CC176SA5169"
"3317","CC176SA5170"
"3318","CC176SA5171"
"3319","CC176SA5173"
"3320","CC176SA5176"
"3321","CC176SA5177"
"3322","CC176SA5178"
"3323","CC176SA5179"
"3324","CC176SA5180"
"3325","CC176SA5184"
"3326","CC176SA5185"
"3327","CC176SA5186"
"3328","CC176SA5190"
"3329","CC176SA5192"
"3330","CC176SA5193"
"3331","CC176SA5194"
"3332","CC176SA5196"
"3333","CC176SA5197"
"3334","CC176SA5198"
"3335","CC176SA5199"
"3336","CC176SA5200"
"3337","CC176SA5203"
"3338","CC176SA5204"
"3339","CC176SA5205"
"3340","CC176SA5206"
"3341","CC176SA5210"
"3342","CC176SA5211"
"3343","CC176SA5212"
"3344","CC176SA5213"
"3345","CC176SA5216"
"3346","CC176SA5217"
"3347","CC176SA5218"
"3348","CC176SA5219"
"3349","CC176SA5220"
"3350","CC176SA5221"
"3351","CC176SA5222"
"3352","CC176SA5224"
"3353","CC176SA5225"
"3354","CC176SA5227"
"3355","CC176SA5230"
"3356","CC176SA5231"
"3357","CC176SA5232"
"3358","CC176SA5233"
"3359","CC176SA5234"
"3360","CC176SA5235"
"3361","CC176SA5237"
"3362","CC176SA5238"
"3363","CC176SA5240"
"3364","CC176SA5241"
"3365","CC176SA5243"
"3366","CC176SA5245"
"3367","CC176SA5247"
"3368","CC176SA5249"
"3369","CC176SA5251"
"3370","CC176SA5253"
"3371","CC176SA5254"
"3372","CC176SA5255"
"3373","CC176SA5256"
"3374","CC176SA5257"
"3375","CC176SA5258"
"3376","CC176SA5259"
"3377","CC176SA5261"
"3378","CC176SA5262"
"3379","CC176SA5263"
"3380","CC176SA5264"
"3381","CC176SA5265"
"3382","CC176SA5266"
"3383","CC176SA5267"
"3384","CC176SA5268"
"3385","CC176SA5269"
"3386","CC176SA5270"
"3387","CC176SA5271"
"3388","CC176SA5272"
"3389","CC176SA5273"
"3390","CC176SA5274"
"3391","CC176SA5275"
"3392","CC176SA5276"
"3393","CC176SA5277"
"3394","CC176SA5288"
"3395","CC176SA5289"
"3396","CC176SA5291"
"3397","CC176SA5292"
"3398","CC176SA5299"
"3399","CC176SA5302"
"3400","CC176SA5324"
"3401","CC176SA5325"
"3402","CC176SA5326"
"3403","CC176SA5327"
"3404","CC176SA5328"
"3405","CC176SA5330"
"3406","CC176SA5333"
"3407","CC176SA5335"
"3408","CC176SA5337"
"3409","CC176SA5339"
"3410","CC176SA5346"
"3411","CC176SA5347"
"3412","CC176SA5348"
"3413","CC176SA5349"
"3414","CC176SA5350"
"3415","CC176SA5352"
"3416","CC176SA5353"
"3417","CC176SA5354"
"3418","CC176SA5355"
"3419","CC176SA5358"
"3420","CC176SA5359"
"3421","CC176SA5362"
"3422","CC176SA5365"
"3423","CC176SA5367"
"3424","CC176SA5368"
"3425","CC176SA5369"
"3426","CC176SA5371"
"3427","CC176SA5373"
"3428","CC176SA5374"
"3429","CC176SA5375"
"3430","CC176SA5376"
"3431","CC176SA5379"
"3432","CC176SA5380"
"3433","CC176SA5381"
"3434","CC176SA5383"
"3435","CC182SA0001"
"3436","CC182SA0004"
"3437","CC201SA0007"
"3438","CC201SA0020"
"3439","CC201SA0034"
"3440","CC201SA0059"
"3441","CC257SA0058"
"3442","CD027SA0022"
"3443","CD115SA0011"
"3444","CD115SA0016"
"3445","CD115SA0020"
"3446","CD115SA0041"
"3447","CD115SA0042"
"3448","CD115SA0045"
"3449","CD115SA0048"
"3450","CD115SA0049"
"3451","CD115SA0050"
"3452","CD136SA0001"
"3453","CD144SA0002"
"3454","CD167SA0001"
"3455","CE006SA0426"
"3456","CE006SA0434"
"3457","CE006SA0436"
"3458","CE006SA0447"
"3459","CE006SA0461"
"3460","CE006SA0742"
"3461","CE006SA0743"
"3462","CE006SA0752"
"3463","CE006SA0757"
"3464","CE006SA0791"
"3465","CE006SA1629"
"3466","CE006SA1650"
"3467","CE006SA1803"
"3468","CE092SA0144"
"3469","CE121SA0005"
"3470","CE191SA0001"
"3471","CF026SA0086"
"3472","CF056SA0005"
"3473","CF058SA0012"
"3474","CF070SA0014"
"3475","CF070SA0019"
"3476","CF100SA0346"
"3477","CF100SA0347"
"3478","CF100SA0348"
"3479","CF100SA0349"
"3480","CF100SA0350"
"3481","CF100SA0353"
"3482","CF100SA0355"
"3483","CF100SA0356"
"3484","CF100SA0357"
"3485","CF100SA0358"
"3486","CF100SA0361"
"3487","CF100SA0363"
"3488","CF100SA0364"
"3489","CF100SA0368"
"3490","CF100SA0394"
"3491","CF131SA0516"
"3492","CF131SA0517"
"3493","CF131SA0518"
"3494","CF131SA0519"
"3495","CF131SA0521"
"3496","CF131SA0525"
"3497","CF131SA0526"
"3498","CF131SA0527"
"3499","CF131SA0528"
"3500","CF131SA0529"
"3501","CF131SA0533"
"3502","CF131SA0534"
"3503","CF131SA0535"
"3504","CF131SA0536"
"3505","CF131SA0538"
"3506","CF131SA0539"
"3507","CF131SA0540"
"3508","CF131SA0543"
"3509","CF131SA0544"
"3510","CF131SA0546"
"3511","CF131SA0547"
"3512","CF131SA0548"
"3513","CF131SA0550"
"3514","CF131SA0551"
"3515","CF131SA0552"
"3516","CF131SA0553"
"3517","CF131SA0554"
"3518","CF131SA0555"
"3519","CF131SA0557"
"3520","CF131SA0558"
"3521","CF131SA0561"
"3522","CF131SA0562"
"3523","CF131SA0563"
"3524","CF131SA0564"
"3525","CF131SA0565"
"3526","CF131SA0567"
"3527","CF131SA0568"
"3528","CF131SA0569"
"3529","CF131SA0571"
"3530","CF131SA0572"
"3531","CF131SA0573"
"3532","CF131SA0575"
"3533","CF131SA0576"
"3534","CF131SA0579"
"3535","CF131SA0584"
"3536","CF131SA0585"
"3537","CF131SA0586"
"3538","CF131SA0589"
"3539","CF131SA0591"
"3540","CF131SA0592"
"3541","CF131SA0593"
"3542","CF131SA0594"
"3543","CF131SA0595"
"3544","CF131SA0599"
"3545","CF131SA0600"
"3546","CF131SA0601"
"3547","CF131SA0603"
"3548","CF131SA0606"
"3549","CF131SA0608"
"3550","CF131SA0610"
"3551","CF131SA0612"
"3552","CF131SA0614"
"3553","CF131SA0619"
"3554","CF131SA0624"
"3555","CF131SA0625"
"3556","CF131SA0626"
"3557","CF131SA0628"
"3558","CF131SA0629"
"3559","CF131SA0631"
"3560","CF131SA0632"
"3561","CF131SA0634"
"3562","CF131SA0638"
"3563","CF131SA0639"
"3564","CF131SA0641"
"3565","CF131SA0642"
"3566","CF131SA0643"
"3567","CF131SA0644"
"3568","CF131SA0645"
"3569","CF131SA0646"
"3570","CF131SA0647"
"3571","CF131SA0650"
"3572","CF131SA0651"
"3573","CF131SA0652"
"3574","CF131SA0662"
"3575","CF131SA0664"
"3576","CF131SA0665"
"3577","CF131SA0666"
"3578","CF131SA0672"
"3579","CF131SA0673"
"3580","CF131SA0674"
"3581","CF131SA0675"
"3582","CF131SA0676"
"3583","CF131SA0677"
"3584","CF131SA0678"
"3585","CF131SA0680"
"3586","CF131SA0682"
"3587","CF131SA0683"
"3588","CF131SA0684"
"3589","CF131SA0686"
"3590","CF131SA0687"
"3591","CF131SA0688"
"3592","CF131SA0689"
"3593","CF131SA0690"
"3594","CF131SA0692"
"3595","CF131SA0694"
"3596","CF131SA0695"
"3597","CF131SA0697"
"3598","CF131SA0698"
"3599","CF131SA0699"
"3600","CF131SA0701"
"3601","CF131SA0704"
"3602","CF131SA0705"
"3603","CF131SA0708"
"3604","CF131SA0710"
"3605","CF131SA0711"
"3606","CF131SA0714"
"3607","CF131SA0715"
"3608","CF131SA0716"
"3609","CF131SA0719"
"3610","CF131SA0720"
"3611","CF131SA0725"
"3612","CF131SA0726"
"3613","CF131SA0729"
"3614","CF131SA0730"
"3615","CF131SA0731"
"3616","CF131SA0732"
"3617","CF131SA0733"
"3618","CF131SA0735"
"3619","CF131SA0736"
"3620","CF131SA0737"
"3621","CF131SA0739"
"3622","CF131SA0740"
"3623","CF131SA0741"
"3624","CF131SA0743"
"3625","CF131SA0744"
"3626","CF131SA0745"
"3627","CF131SA0747"
"3628","CF131SA0748"
"3629","CF144SA0001"
"3630","CF144SA0002"
"3631","CF144SA0004"
"3632","CF144SA0007"
"3633","CF144SA0008"
"3634","CF144SA0009"
"3635","CF144SA0010"
"3636","CF144SA0013"
"3637","CF144SA0014"
"3638","CF144SA0015"
"3639","CF144SA0016"
"3640","CF144SA0018"
"3641","CF144SA0020"
"3642","CF144SA0024"
"3643","CF144SA0025"
"3644","CF144SA0032"
"3645","CF144SA0033"
"3646","CF144SA0036"
"3647","CF144SA0038"
"3648","CF144SA0039"
"3649","CF144SA0041"
"3650","CF144SA0043"
"3651","CF144SA0045"
"3652","CF144SA0046"
"3653","CF144SA0048"
"3654","CF144SA0051"
"3655","CF144SA0052"
"3656","CF144SA0054"
"3657","CF144SA0055"
"3658","CF144SA0056"
"3659","CF144SA0059"
"3660","CF144SA0061"
"3661","CF144SA0062"
"3662","CF144SA0064"
"3663","CF144SA0071"
"3664","CF144SA0072"
"3665","CF144SA0074"
"3666","CF144SA0077"
"3667","CF144SA0080"
"3668","CF144SA0082"
"3669","CF144SA0085"
"3670","CF144SA0086"
"3671","CF144SA0090"
"3672","CF144SA0091"
"3673","CF144SA0092"
"3674","CF144SA0093"
"3675","CF144SA0094"
"3676","CF144SA0096"
"3677","CF144SA0097"
"3678","CF144SA0099"
"3679","CF171SA0001"
"3680","CF173SA0003"
"3681","CF173SA0006"
"3682","CF173SA0007"
"3683","CF173SA0009"
"3684","CF173SA0010"
"3685","CF173SA0014"
"3686","CF173SA0021"
"3687","CF173SA0023"
"3688","CF173SA0024"
"3689","CF173SA0026"
"3690","CF173SA0036"
"3691","CF173SA0037"
"3692","CF173SA0038"
"3693","CF173SA0040"
"3694","CF173SA0042"
"3695","CF173SA0044"
"3696","CF173SA0046"
"3697","CF173SA0048"
"3698","CF173SA0052"
"3699","CF173SA0053"
"3700","CF173SA0054"
"3701","CF173SA0055"
"3702","CF173SA0056"
"3703","CF173SA0058"
"3704","CF173SA0060"
"3705","CF173SA0061"
"3706","CF173SA0064"
"3707","CF173SA0066"
"3708","CF173SA0070"
"3709","CF173SA0072"
"3710","CF173SA0073"
"3711","CF173SA0074"
"3712","CF173SA0076"
"3713","CF173SA0078"
"3714","CF173SA0080"
"3715","CF173SA0092"
"3716","CF173SA0098"
"3717","CF173SA0099"
"3718","CF173SA0103"
"3719","CF173SA0107"
"3720","CF173SA0108"
"3721","CF173SA0112"
"3722","CF173SA0113"
"3723","CF173SA0115"
"3724","CF173SA0116"
"3725","CF173SA0119"
"3726","CF173SA0120"
"3727","CF173SA0121"
"3728","CF173SA0122"
"3729","CF173SA0123"
"3730","CF173SA0124"
"3731","CF173SA0126"
"3732","CF173SA0128"
"3733","CF173SA0129"
"3734","CF173SA0130"
"3735","CF173SA0132"
"3736","CF173SA0133"
"3737","CF173SA0134"
"3738","CF173SA0135"
"3739","CF173SA0137"
"3740","CF173SA0138"
"3741","CF173SA0139"
"3742","CF173SA0140"
"3743","CF173SA0141"
"3744","CF173SA0142"
"3745","CF173SA0243"
"3746","CF173SA0245"
"3747","CF173SA0246"
"3748","CF173SA0247"
"3749","CF173SA0248"
"3750","CF173SA0252"
"3751","CF173SA0254"
"3752","CF173SA0256"
"3753","CF173SA0257"
"3754","CF173SA0258"
"3755","CF173SA0260"
"3756","CF173SA0261"
"3757","CF173SA0262"
"3758","CF173SA0263"
"3759","CF173SA0265"
"3760","CF173SA0266"
"3761","CF173SA0268"
"3762","CF173SA0270"
"3763","CF173SA0271"
"3764","CF173SA0272"
"3765","CF173SA0273"
"3766","CF173SA0274"
"3767","CF173SA0275"
"3768","CF173SA0276"
"3769","CF173SA0277"
"3770","CF173SA0278"
"3771","CF173SA0279"
"3772","CF173SA0281"
"3773","CF173SA0282"
"3774","CG018SA0172"
"3775","CG018SA0176"
"3776","CG104SA0178"
"3777","CG113SA0002"
"3778","CG113SA0006"
"3779","CG113SA0008"
"3780","CG115SA0539"
"3781","CG127SA0098"
"3782","CG127SA0109"
"3783","CG128SA0017"
"3784","CH006SA2113"
"3785","CH006SA2117"
"3786","CH006SA2403"
"3787","CH006SA2518"
"3788","CH006SA2705"
"3789","CH006SA2720"
"3790","CH006SA2997"
"3791","CH006SA2999"
"3792","CH006SA3461"
"3793","CH006SA3841"
"3794","CH006SA4041"
"3795","CH006SA4056"
"3796","CH012SA0515"
"3797","CH031SA0017"
"3798","CH072SA0001"
"3799","CH075SA0001"
"3800","CI014SA4135"
"3801","CI014SA4143"
"3802","CI016SA1384"
"3803","CI016SA1385"
"3804","CI016SA1386"
"3805","CI016SA1387"
"3806","CI016SA1388"
"3807","CI016SA1389"
"3808","CI016SA1390"
"3809","CI016SA1391"
"3810","CI016SA1393"
"3811","CI016SA1395"
"3812","CI016SA1398"
"3813","CI016SA1399"
"3814","CI016SA1401"
"3815","CI016SA1402"
"3816","CI016SA1405"
"3817","CI016SA1406"
"3818","CI016SA1409"
"3819","CI016SA1410"
"3820","CI016SA1411"
"3821","CI016SA1416"
"3822","CI016SA1417"
"3823","CI016SA1418"
"3824","CI016SA1419"
"3825","CI016SA1420"
"3826","CI016SA1421"
"3827","CI016SA1422"
"3828","CI016SA1425"
"3829","CI016SA1426"
"3830","CI016SA1427"
"3831","CI016SA1428"
"3832","CI016SA1430"
"3833","CI016SA1432"
"3834","CI016SA1435"
"3835","CI016SA1436"
"3836","CI016SA1437"
"3837","CI016SA1438"
"3838","CI016SA1440"
"3839","CI016SA1441"
"3840","CI016SA1446"
"3841","CI016SA1447"
"3842","CI016SA1448"
"3843","CI016SA1450"
"3844","CI016SA1691"
"3845","CI016SA1695"
"3846","CI016SA1697"
"3847","CI016SA1698"
"3848","CI016SA1701"
"3849","CI016SA1702"
"3850","CI016SA1703"
"3851","CI016SA1704"
"3852","CI016SA1705"
"3853","CI016SA1706"
"3854","CI016SA1707"
"3855","CI016SA1708"
"3856","CI016SA1709"
"3857","CI016SA1711"
"3858","CI016SA1712"
"3859","CI016SA1713"
"3860","CI016SA1714"
"3861","CI016SA1715"
"3862","CI016SA1716"
"3863","CI016SA1717"
"3864","CI016SA1719"
"3865","CI016SA1720"
"3866","CI016SA1722"
"3867","CI016SA1723"
"3868","CI016SA1724"
"3869","CI016SA1725"
"3870","CI016SA1726"
"3871","CI016SA1727"
"3872","CI016SA1729"
"3873","CI016SA1730"
"3874","CI016SA1731"
"3875","CI016SA1732"
"3876","CI016SA1736"
"3877","CI016SA1737"
"3878","CI016SA1738"
"3879","CI016SA1739"
"3880","CI016SA1740"
"3881","CI016SA1741"
"3882","CI016SA1742"
"3883","CI016SA1743"
"3884","CI016SA1745"
"3885","CI016SA1746"
"3886","CI016SA1747"
"3887","CI016SA1750"
"3888","CI016SA1751"
"3889","CI016SA1753"
"3890","CI016SA1754"
"3891","CI016SA1755"
"3892","CI016SA1756"
"3893","CI016SA1758"
"3894","CI016SA1759"
"3895","CI016SA1760"
"3896","CI016SA1762"
"3897","CI016SA1763"
"3898","CI016SA1764"
"3899","CI016SA1765"
"3900","CI016SA1766"
"3901","CI016SA1767"
"3902","CI016SA1769"
"3903","CI016SA1770"
"3904","CI016SA2269"
"3905","CI016SA2270"
"3906","CI016SA2271"
"3907","CI016SA2272"
"3908","CI016SA2274"
"3909","CI016SA2277"
"3910","CI016SA2281"
"3911","CI016SA2285"
"3912","CI016SA2286"
"3913","CI016SA2287"
"3914","CI016SA2288"
"3915","CI016SA2290"
"3916","CI016SA2293"
"3917","CI016SA2294"
"3918","CI016SA2295"
"3919","CI016SA2296"
"3920","CI016SA2298"
"3921","CI016SA2300"
"3922","CI016SA2309"
"3923","CI016SA2310"
"3924","CI016SA2311"
"3925","CI016SA2314"
"3926","CI016SA2315"
"3927","CI016SA2317"
"3928","CI016SA2318"
"3929","CI016SA2320"
"3930","CI016SA2321"
"3931","CI016SA2323"
"3932","CI016SA2324"
"3933","CI016SA2328"
"3934","CI016SA2330"
"3935","CI016SA2331"
"3936","CI016SA2333"
"3937","CI016SA2334"
"3938","CI016SA2337"
"3939","CI016SA2338"
"3940","CI016SA2340"
"3941","CI018SA0297"
"3942","CI018SA0314"
"3943","CI029SA0235"
"3944","CI029SA0236"
"3945","CI029SA0238"
"3946","CI058SA0002"
"3947","CI064SA0091"
"3948","CI064SA0093"
"3949","CI064SA0094"
"3950","CI064SA0098"
"3951","CI064SA0101"
"3952","CI064SA0107"
"3953","CI064SA0108"
"3954","CI064SA0109"
"3955","CI064SA0113"
"3956","CI064SA0114"
"3957","CI064SA0115"
"3958","CI064SA0116"
"3959","CI064SA0122"
"3960","CI064SA0128"
"3961","CI064SA0130"
"3962","CI064SA0131"
"3963","CI064SA0133"
"3964","CI064SA0135"
"3965","CI064SA0143"
"3966","CI064SA0165"
"3967","CI064SA0174"
"3968","CI064SA0202"
"3969","CI064SA0222"
"3970","CI064SA0225"
"3971","CI064SA0227"
"3972","CI064SA0288"
"3973","CI064SA0321"
"3974","CI064SA0333"
"3975","CI064SA0334"
"3976","CI064SA0336"
"3977","CI064SA0377"
"3978","CI064SA0478"
"3979","CI064SA0501"
"3980","CI064SA0502"
"3981","CI064SA0503"
"3982","CI064SA0504"
"3983","CI064SA0514"
"3984","CI064SA0529"
"3985","CI064SA0538"
"3986","CI064SA0543"
"3987","CI064SA0556"
"3988","CI064SA0573"
"3989","CI064SA0666"
"3990","CI064SA0683"
"3991","CI064SA0735"
"3992","CI064SA0738"
"3993","CI064SA0739"
"3994","CI064SA0741"
"3995","CI064SA0752"
"3996","CI064SA0769"
"3997","CI064SA0811"
"3998","CI064SA0912"
"3999","CI064SA0913"
"4000","CI064SA0914"
"4001","CI064SA0916"
"4002","CI064SA0919"
"4003","CI064SA0924"
"4004","CI064SA0926"
"4005","CI064SA0927"
"4006","CI064SA0928"
"4007","CI064SA0929"
"4008","CI064SA0934"
"4009","CI064SA0935"
"4010","CI064SA0936"
"4011","CI064SA0939"
"4012","CI064SA0941"
"4013","CI064SA0942"
"4014","CI064SA0946"
"4015","CI064SA0947"
"4016","CI064SA0948"
"4017","CI064SA0949"
"4018","CI064SA0952"
"4019","CI064SA0954"
"4020","CI064SA0956"
"4021","CI064SA0957"
"4022","CI064SA0958"
"4023","CI064SA0959"
"4024","CI064SA0960"
"4025","CI064SA0962"
"4026","CI064SA0963"
"4027","CI064SA0964"
"4028","CI064SA0965"
"4029","CI064SA0966"
"4030","CI064SA0967"
"4031","CI064SA0968"
"4032","CI064SA0969"
"4033","CI064SA0970"
"4034","CI064SA0971"
"4035","CI064SA0974"
"4036","CI064SA0979"
"4037","CI064SA0984"
"4038","CI064SA0985"
"4039","CI064SA0987"
"4040","CI064SA0988"
"4041","CI064SA0989"
"4042","CI064SA0990"
"4043","CI064SA0991"
"4044","CI064SA0992"
"4045","CI064SA0994"
"4046","CI064SA0995"
"4047","CI064SA0996"
"4048","CI064SA0998"
"4049","CI068SA0275"
"4050","CI068SA0290"
"4051","CI068SA0292"
"4052","CI068SA0347"
"4053","CI068SA0348"
"4054","CI068SA0349"
"4055","CI073SA0001"
"4056","CI073SA0005"
"4057","CI090SA0016"
"4058","CI103SA0001"
"4059","CI103SA0002"
"4060","CI103SA0003"
"4061","CI103SA0004"
"4062","CI110SA0013"
"4063","CI110SA0038"
"4064","CI110SA0051"
"4065","CI110SA0098"
"4066","CI110SA0111"
"4067","CI110SA0151"
"4068","CI110SA0176"
"4069","CI110SA0224"
"4070","CI110SA0264"
"4071","CI110SA0287"
"4072","CI110SA0294"
"4073","CI110SA0301"
"4074","CI110SA0311"
"4075","CI110SA0348"
"4076","CI110SA0375"
"4077","CI110SA0405"
"4078","CI110SA0419"
"4079","CI110SA0427"
"4080","CI110SA0442"
"4081","CI110SA0462"
"4082","CI110SA0493"
"4083","CI110SA0532"
"4084","CI110SA0542"
"4085","CI112SA0004"
"4086","CI112SA0011"
"4087","CI112SA0111"
"4088","CI112SA0219"
"4089","CI112SA0236"
"4090","CI112SA0247"
"4091","CI112SA0311"
"4092","CI112SA0388"
"4093","CI112SA0420"
"4094","CI112SA0430"
"4095","CI112SA0432"
"4096","CI112SA0433"
"4097","CI112SA0451"
"4098","CI112SA0460"
"4099","CI112SA0462"
"4100","CI112SA0474"
"4101","CI112SA0476"
"4102","CI112SA0477"
"4103","CI112SA0489"
"4104","CI112SA0507"
"4105","CI112SA0513"
"4106","CI112SA0529"
"4107","CI112SA0541"
"4108","CI112SA0556"
"4109","CI112SA0563"
"4110","CI112SA0577"
"4111","CI112SA0581"
"4112","CI112SA0582"
"4113","CI112SA0585"
"4114","CI112SA0603"
"4115","CI112SA0632"
"4116","CI112SA0653"
"4117","CI112SA0675"
"4118","CI112SA0693"
"4119","CI112SA0699"
"4120","CI112SA0708"
"4121","CI112SA0710"
"4122","CI112SA0725"
"4123","CI112SA0729"
"4124","CI112SA0746"
"4125","CI112SA0762"
"4126","CI112SA0775"
"4127","CI112SA0798"
"4128","CI112SA0801"
"4129","CI112SA0816"
"4130","CI112SA0823"
"4131","CI112SA0832"
"4132","CI112SA0838"
"4133","CI112SA0853"
"4134","CI112SA0870"
"4135","CI112SA0885"
"4136","CI112SA0897"
"4137","CI112SA0903"
"4138","CI112SA0940"
"4139","CI112SA0962"
"4140","CI112SA0986"
"4141","CI112SA1001"
"4142","CI112SA1007"
"4143","CI112SA1049"
"4144","CI112SA1050"
"4145","CI112SA1065"
"4146","CI112SA1086"
"4147","CI112SA1105"
"4148","CI112SA1130"
"4149","CI112SA1192"
"4150","CI112SA1208"
"4151","CI112SA1227"
"4152","CI112SA1231"
"4153","CI112SA1248"
"4154","CI112SA1253"
"4155","CI112SA1259"
"4156","CI112SA1272"
"4157","CI112SA1307"
"4158","CJ030SA2327"
"4159","CJ030SA2990"
"4160","CJ030SA3055"
"4161","CJ030SA3076"
"4162","CJ030SA3094"
"4163","CJ030SA3100"
"4164","CJ030SA3160"
"4165","CJ030SA3165"
"4166","CJ030SA3175"
"4167","CJ030SA3190"
"4168","CJ030SA3191"
"4169","CJ030SA3194"
"4170","CJ030SA3209"
"4171","CJ030SA3215"
"4172","CJ030SA3241"
"4173","CJ030SA3250"
"4174","CJ030SA3257"
"4175","CJ030SA3278"
"4176","CJ030SA3380"
"4177","CJ030SA3385"
"4178","CJ030SA3400"
"4179","CJ030SA3412"
"4180","CJ030SA3422"
"4181","CJ030SA3426"
"4182","CJ030SA3450"
"4183","CJ030SA3452"
"4184","CJ030SA3461"
"4185","CJ030SA3468"
"4186","CJ030SA3479"
"4187","CJ030SA3535"
"4188","CJ030SA3541"
"4189","CJ030SA3570"
"4190","CJ030SA3577"
"4191","CJ030SA3588"
"4192","CJ030SA3613"
"4193","CJ030SA3631"
"4194","CJ030SA3652"
"4195","CJ030SA3667"
"4196","CJ030SA3679"
"4197","CJ030SA3701"
"4198","CJ030SA3707"
"4199","CJ030SA3745"
"4200","CJ030SA3758"
"4201","CJ030SA3853"
"4202","CJ030SA3874"
"4203","CJ030SA3930"
"4204","CJ030SA4066"
"4205","CJ030SA4073"
"4206","CJ030SA4156"
"4207","CJ030SA4160"
"4208","CJ030SA4165"
"4209","CJ030SA4205"
"4210","CJ030SA4220"
"4211","CJ030SA4231"
"4212","CJ030SA4259"
"4213","CJ030SA4283"
"4214","CJ030SA4300"
"4215","CJ030SA4310"
"4216","CJ030SA4333"
"4217","CJ030SA4361"
"4218","CJ030SA4385"
"4219","CJ030SA4394"
"4220","CJ230SA0002"
"4221","CK002SA0622"
"4222","CK002SA0763"
"4223","CK002SA0773"
"4224","CK002SA0855"
"4225","CK013SA0366"
"4226","CK013SA0562"
"4227","CK013SA0620"
"4228","CK013SA0660"
"4229","CK013SA0788"
"4230","CK013SA0805"
"4231","CK013SA0953"
"4232","CK013SA1220"
"4233","CK013SA1294"
"4234","CK013SA1317"
"4235","CK013SA1408"
"4236","CK013SA1518"
"4237","CK022SA0068"
"4238","CK022SA0116"
"4239","CK022SA0339"
"4240","CK022SA0475"
"4241","CK022SA0484"
"4242","CK022SA0519"
"4243","CK025SA0547"
"4244","CK025SA0549"
"4245","CK025SA0658"
"4246","CK031SA0167"
"4247","CK031SA0172"
"4248","CK031SA0179"
"4249","CK031SA0200"
"4250","CK031SA0202"
"4251","CK031SA0216"
"4252","CK040SA0524"
"4253","CK040SA0539"
"4254","CK060SA0582"
"4255","CK060SA0731"
"4256","CK060SA0861"
"4257","CK060SA0887"
"4258","CK060SA0926"
"4259","CK060SA0939"
"4260","CK060SA0979"
"4261","CK079SA0013"
"4262","CK079SA0121"
"4263","CK079SA1001"
"4264","CK079SA1003"
"4265","CK079SA1019"
"4266","CK079SA1036"
"4267","CK079SA1053"
"4268","CK079SA1191"
"4269","CK079SA1204"
"4270","CK079SA3006"
"4271","CK079SA3031"
"4272","CK079SA3070"
"4273","CK079SA3258"
"4274","CK079SA3288"
"4275","CK079SA3303"
"4276","CK079SA3622"
"4277","CK079SA3720"
"4278","CK079SA3729"
"4279","CK079SA3731"
"4280","CK079SA3771"
"4281","CK079SA4000"
"4282","CK079SA4057"
"4283","CK079SA4224"
"4284","CK079SA4251"
"4285","CK079SA4252"
"4286","CK079SA4299"
"4287","CK079SA4314"
"4288","CK079SA4323"
"4289","CK079SA4334"
"4290","CK079SA4383"
"4291","CK079SA4384"
"4292","CK079SA4418"
"4293","CK079SA4423"
"4294","CK079SA4426"
"4295","CK079SA4445"
"4296","CK079SA4449"
"4297","CK079SA4454"
"4298","CK079SA4462"
"4299","CK089SA0701"
"4300","CK089SA0828"
"4301","CK089SA0829"
"4302","CK103SA2735"
"4303","CK103SA2737"
"4304","CK103SA2745"
"4305","CK103SA2893"
"4306","CK105SA0002"
"4307","CK171SA0063"
"4308","CK171SA0069"
"4309","CK171SA0074"
"4310","CK171SA0086"
"4311","CK171SA0119"
"4312","CK171SA0120"
"4313","CK171SA0132"
"4314","CK171SA0133"
"4315","CK191SA0009"
"4316","CK218SA0002"
"4317","CK218SA0016"
"4318","CK226SA0010"
"4319","CK253SA0012"
"4320","CK265SA0002"
"4321","CK297SA0003"
"4322","CK347SA0008"
"4323","CK347SA0010"
"4324","CK352SA0021"
"4325","CK352SA0079"
"4326","CK352SA0093"
"4327","CK352SA0133"
"4328","CK352SA0155"
"4329","CK352SA0213"
"4330","CK352SA0214"
"4331","CK352SA0227"
"4332","CK352SA0378"
"4333","CK352SA0379"
"4334","CK352SA0380"
"4335","CK352SA0381"
"4336","CK352SA0479"
"4337","CK352SA0640"
"4338","CL017SA0391"
"4339","CL049SA0034"
"4340","CL049SA0043"
"4341","CL049SA0074"
"4342","CL049SA0076"
"4343","CL089SA0002"
"4344","CL093SA0014"
"4345","CL093SA0143"
"4346","CL093SA0167"
"4347","CL111SA0017"
"4348","CL143SA0005"
"4349","CL150SA0001"
"4350","CM002SA0407"
"4351","CM002SA0414"
"4352","CM008SA0027"
"4353","CM009SA0531"
"4354","CM033SA0086"
"4355","CM033SA0169"
"4356","CM033SA0201"
"4357","CM033SA0203"
"4358","CM049SA0019"
"4359","CM049SA0055"
"4360","CM051SA0041"
"4361","CM073SA0694"
"4362","CM073SA0700"
"4363","CM073SA0716"
"4364","CM073SA0718"
"4365","CM073SA0720"
"4366","CM073SA0721"
"4367","CM073SA0722"
"4368","CM073SA0723"
"4369","CM073SA0726"
"4370","CM073SA0727"
"4371","CM073SA0728"
"4372","CM073SA0730"
"4373","CM073SA0731"
"4374","CM073SA0732"
"4375","CM073SA0735"
"4376","CM073SA0737"
